ID,X,Y,A,B,theta,total_flux,mu_max,mu_median,mu_mean,R_fwhm,R_e,R10,R90,n_pix,ra,dec,re_arcsec,r_fwhm_arcsec,r_10_arcsec,r_90_arcsec,A_arcsec,B_arcsec,axis_ratio,mag,mu,lsb,ID_known,example_id,associated_lsb_ra,associated_lsb_dec
12038,780.5304,1828.0852,3.1861062,1.7350943,-0.041298334,382.55853,28.710878,1.3147199,2.8981707,1.2615663,2.111004,0.5641896,4.259538,132,171.263757422638,39.11938458087019,1.5686317422161464,0.9374368514177035,0.4192345041450565,3.1651510437573216,2.367512008215838,1.289303096876323,0.5445814392502045,23.543255275057597,25.855892040101928,0,,266.258.12257,171.258362681365,39.12204604150721
4865,1171.0591,922.6519,14.227336,8.243266,-1.2382982,5523.9697,13.945204,1.2325034,2.036111,6.9786396,11.227231,3.7846987,21.631355,2713,182.3928856393117,50.43255855699008,8.342661086285544,5.1856441740738495,2.8123104056383528,16.073692934805408,10.571960477940593,6.125354905595217,0.5793963114387682,20.644371780681965,26.6532087830172,1.0,120934+502559,232.281.4865,,
4906,1100.9392,951.50806,2.1210465,1.7496014,0.4708744,1376.2623,82.072174,2.963481,9.175082,1.6925688,2.0342145,0.5641896,4.259538,150,182.41561337273893,50.43850757556877,1.5115714774469151,1.2577035124351696,0.4192345041450565,3.1651510437573216,1.5760940607485632,1.3000829426499472,0.8248764937496655,22.15324696651141,24.83623740988577,0,,232.281.4865,182.3928856393117,50.43255855699008
7547,2422.653,1460.5784,5.394732,3.971507,1.2849296,284.1823,4.843806,0.7855287,0.8744071,2.111004,4.7873073,1.5957692,7.673808,325,206.64629498534094,60.54268815318042,3.5573225775617088,1.5686317422161464,1.1857742668279485,5.702205591496845,4.008683951309044,2.951122757054758,0.7361824461344881,23.866007437869662,28.283962007608547,1.0,134635+603234,204.301.7547,,
7158,2373.4,1383.3403,1.9137281,1.5316368,-0.51677597,1502.4879,94.47865,2.5721722,12.019903,1.5957692,1.9544101,0.5641896,3.5682483,125,206.66719893756112,60.52682051463751,1.4522709195093109,1.1857742668279485,0.4192345041450565,2.651471786642187,1.4220411915993507,1.1381191613215151,0.8003419085501228,22.057972542047484,24.62127432559483,0,,204.301.7547,206.64629498534094,60.54268815318042
11336,2325.7405,2123.6787,6.6095366,5.00796,0.08176,2025.8661,38.60495,1.2077205,2.587313,1.8712052,4.918491,1.4927053,11.227231,783,206.68505165651922,60.67969694304879,3.6548017466591434,1.3904435391500505,1.1091901840803122,8.342661086285544,4.91137340909794,3.7212838155440604,0.7576870063780266,21.733473157006067,26.241391556629413,1.0,MATLAS-1568,204.301.11336,,
11662,2273.567,2166.2673,13.521886,6.586543,1.3545947,508.66034,19.438278,0.97492164,1.1747352,0.97720504,5.232079,0.97720504,9.097283,433,206.70692460874042,60.688559836982954,3.8878207702034264,0.7261354523239175,0.7261354523239175,6.759952554198539,10.04775907304208,4.894287467608572,0.487102390894288,23.23393030694684,27.396386819851553,0,,204.301.11336,206.68505165651922,60.67969694304879
12221,2307.559,2293.4387,11.314574,5.3624883,-0.37994626,6881.3843,159.85419,1.8391485,4.681214,1.1283792,7.11416,1.4927053,14.99089,1470,206.69222965495752,60.714761211753846,5.286345831274797,0.838469008290113,1.1091901840803122,11.1393374423121,8.407563380293697,3.984724502958167,0.47394522321388327,20.405810469317693,25.205783382975326,1.0,MATLAS-1569,204.301.12221,,
12180,2273.8604,2274.172,4.1083302,1.6563965,0.8867904,92.95408,8.848944,1.0761118,1.3873743,0.97720504,2.0342145,0.5641896,3.5233629,67,206.70650218985406,60.71083107762326,1.5115714774469151,0.7261354523239175,0.4192345041450565,2.618118622364872,3.0527924907888426,1.2308248243943296,0.40317998295268476,25.079328857855586,26.985094387056385,0,,204.301.12221,206.69222965495752,60.714761211753846
3448,333.7441,679.22723,4.4337792,2.4584026,0.778693,468.2615,80.03024,0.639227,2.062826,1.1283792,0.97720504,0.0,4.820438,227,207.52115994246867,60.3817680155738,0.7261354523239175,0.838469008290113,0.0,3.5819411323639927,3.2946251125519956,1.8267745364322874,0.5544711383011585,23.323778870038176,23.983439118805183,1.0,MATLAS-1590,204.301.3448,,
3062,323.0186,611.1043,3.2489767,2.421008,0.9101435,5013.7344,211.19272,1.8296907,11.769329,1.5957692,2.820948,0.7978846,6.0765076,426,207.52547215367315,60.36769427082151,2.0961725207252826,1.1857742668279485,0.5928871334139743,4.5152935300822055,2.41422942890713,1.798987589298376,0.7451601607361481,20.74959669073789,24.032230558779535,0,,204.301.3448,207.52115994246867,60.3817680155738
9574,1651.0459,1653.4841,6.4874797,4.7012815,1.3121419,4191.31,39.725044,1.4329256,3.939201,3.82652,5.641896,1.8712052,12.244344,1064,182.31535679095245,42.58335672497045,4.192345041450565,2.843386717516845,1.3904435391500505,9.098451097683293,4.820676125863752,3.493399060349265,0.724669936154097,20.944125541120812,25.701635929295996,1.0,120915+423459,269.265.9574,,
9535,1693.0367,1665.3413,4.4585843,1.4253409,0.34212413,140.44603,8.4009495,1.1270196,1.5605115,1.4927053,2.2567585,0.5641896,4.0291195,90,182.30358044913928,42.58579202275181,1.676938090887605,1.1091901840803122,0.4192345041450565,2.9939330957601453,3.3130571322112883,1.0591334640857764,0.31968463621961796,24.631226331320857,26.510490573607015,0,,269.265.9574,182.31535679095245,42.58335672497045
11228,325.30313,1947.784,9.907035,5.7109694,0.63837004,4383.4717,27.193483,1.3300326,2.7708418,4.583498,7.3344646,2.4592454,15.696237,1582,182.6872600604492,42.643865482994336,5.450048405270977,3.4058772286477064,1.8274007990221923,11.66346231061028,7.361658041503636,4.243671674551588,0.5764559628587159,20.895454482340387,25.974246301452308,1.0,121044+423837,269.265.11228,,
11106,212.26521,1949.3059,4.69175,3.8003447,-0.24254312,996.2346,13.966501,1.307752,2.327651,3.2897623,4.4064617,1.4927053,8.425147,428,182.71898020684773,42.64410370459123,3.2743261943036224,2.444536139261696,1.1091901840803122,6.260505909527951,3.4863164525233516,2.8239365381509933,0.8100057974103481,22.50409594739413,26.845800659403057,0,,269.265.11228,182.6872600604492,42.643865482994336
13080,799.29333,2299.6992,14.102723,9.362745,-0.642477,2686.0989,128.54956,0.88197887,1.1959479,0.97720504,11.026984,0.7978846,20.082296,2246,182.55440312603181,42.71672619900795,8.193862789132362,0.7261354523239175,0.5928871334139743,14.9226277933061,10.479363823792717,6.957210408542815,0.6638962560634567,21.42719500249893,27.544763668889676,1.0,121013+424258,269.265.13080,,
12620,931.7355,2202.062,3.4670823,1.546643,1.3490438,3667.0305,358.87097,1.208569,11.56792,1.1283792,1.9544101,0.5641896,4.370194,317,182.51716666932683,42.69660815567838,1.4522709195093109,0.838469008290113,0.4192345041450565,3.2473766170232508,2.5762979836399005,1.1492698752235466,0.4460935351895166,21.08921369460585,23.017891405363162,0,,269.265.13080,182.55440312603181,42.71672619900795
14193,2415.796,2315.8213,16.63947,15.341917,-1.3997601,56377.594,220.62617,2.0721862,5.8997064,1.2615663,15.086139,4.583498,36.64193,9556,171.0110129757978,38.21972510720184,11.21011447770111,0.9374368514177035,3.4058772286477064,27.227657784666487,12.364354030429741,11.400176405466555,0.9220195715368339,18.12223365562449,25.27700892512434,1.0,112402+381310,270.256.14193,,
13692,2402.012,2227.7546,4.152564,2.2424352,-1.4718728,106.2192,7.6960516,0.9022176,1.2070364,1.1283792,2.185097,0.5641896,3.949327,88,171.01470955466664,38.20155717216961,1.6236883085116254,0.838469008290113,0.4192345041450565,2.9346413804006377,3.085661468184831,1.666294822076516,0.5400121948752626,24.934492434586826,27.312889352507185,0,,270.256.14193,171.0110129757978,38.21972510720184
7212,2241.1091,1763.5826,6.068953,3.6478765,0.7467135,6488.6934,122.7794,3.8611526,9.757434,1.8712052,4.7873073,1.4927053,10.217908,665,183.27025829032613,53.10565001898988,3.5573225775617088,1.3904435391500505,1.1091901840803122,7.592659619709059,4.509679904831023,2.7106414149780576,0.6010717993696773,20.469606865972345,24.667413672778153,1.0,121304+530620,221.286.7212,,
6953,2306.5908,1715.2568,3.2849414,2.3174317,1.2037927,161.4025,11.457592,1.6988305,2.30575,1.2615663,2.0342145,0.5641896,3.6563663,70,183.24782916807823,53.095608900629976,1.5115714774469151,0.9374368514177035,0.4192345041450565,2.716949962837307,2.4409538548292415,1.7220227555409306,0.7054712452404782,24.480224356689824,26.99344077240493,0,,221.286.7212,183.27025829032613,53.10565001898988
14559,486.66367,2147.2148,3.047083,2.4745352,-0.017942952,525.3605,19.87384,1.0217863,2.0765235,1.9544101,2.8768137,0.7978846,5.8360224,253,208.05895046010582,59.1849593129179,2.1376848581349344,1.4522709195093109,0.5928871334139743,4.336595281166903,2.2642075121445546,1.8387622486509647,0.8120997032243624,23.19885645847573,26.61747292472576,1.0,MATLAS-1611,214.298.14559,,
15404,514.03705,2267.3013,3.5888126,2.1991534,1.2785269,415.9551,37.94672,0.6873964,1.8652695,1.1283792,2.0342145,0.5641896,5.170883,223,208.04813572422015,59.20977122744353,1.5115714774469151,0.838469008290113,0.4192345041450565,3.8423476265728795,2.6667525789743927,1.634133250928261,0.6127802270868087,23.452383866189436,25.8126638480875,0,,214.298.14559,208.05895046010582,59.1849593129179
18855,748.7934,2412.5425,4.1916466,2.5954363,0.48718297,143.36646,3.5477686,0.8312994,0.94944674,2.4592454,3.3377905,1.1283792,5.470021,151,178.02130323556088,36.74001774068529,2.480224635845078,1.8274007990221923,0.838469008290113,4.064629233856927,3.1147027238756477,1.9286006871990906,0.6191925387984759,24.60888109553118,28.055775148488816,1.0,MATLAS-1109,286.253.18855,,
19499,639.9267,2494.8088,4.523128,3.257538,0.103381895,189.40308,29.48728,0.48120058,1.0238004,0.7978846,2.0342145,0.0,5.201571,185,178.04937866337656,36.75696435608722,1.5115714774469151,0.5928871334139743,0.0,3.8651510750292206,3.361017863967399,2.420591106542338,0.7201958467679889,24.30653240736396,26.84217706254936,0,,286.253.18855,178.02130323556088,36.74001774068529
4011,1327.0603,634.00714,6.7891574,5.451237,0.9596315,85967.41,5110.098,1.8363937,23.873203,0.5641896,4.6180906,0.7978846,13.9686775,3601,210.3168958681337,51.87297964709327,3.4315820830230592,0.4192345041450565,0.5928871334139743,10.379758126124104,5.0448449176513375,4.05067133579241,0.8029327763118292,17.664165393392004,22.098209999487143,1.0,140116+515222,259.284.4011,,
3750,1289.2278,552.5898,2.564517,1.5013753,0.43079662,4853.66,311.79785,1.7612634,18.043346,1.4927053,2.0342145,0.5641896,4.14593,269,210.32954885512567,51.85617654485398,1.5115714774469151,1.1091901840803122,0.4192345041450565,3.0807319166643876,1.9056253657752071,1.1156326338364542,0.5854417420512323,20.784826623417473,23.095553958327944,0,,259.284.4011,210.3168958681337,51.87297964709327
17472,1189.4628,2274.9053,5.3913703,4.2734838,1.3812776,743.8763,9.56687,1.030144,1.671632,3.3851376,4.720349,1.5957692,8.991702,445,186.86971240495416,30.711677323716085,3.5075676198331434,2.5154070248703393,1.1857742668279485,6.681498080415011,4.006185960150426,3.1755138022128233,0.7926526211712818,22.821248194381027,27.288860387507512,1.0,122728+304242,322.241.17472,,
18136,1121.3906,2334.5916,8.946679,3.7885754,-1.3255044,308.7298,35.385723,0.72872704,1.0256804,0.7978846,3.2410223,0.0,6.651697,301,186.88605904757128,30.723994131482158,2.4083187227548515,0.5928871334139743,0.0,4.942701697298497,6.6480426691842425,2.8151910797986335,0.42346164425928323,23.776053621055603,26.74653331143856,0,,322.241.17472,186.86971240495416,30.711677323716085
2170,234.46202,305.578,12.366654,6.0929055,0.30468246,3648.7563,14.167031,2.0457115,2.7331507,5.0777063,9.706685,3.2897623,17.028809,1335,133.36240155065033,33.30494058374597,7.212783207750122,3.7731104629981296,2.444536139261696,12.65366163661272,9.189336452893636,4.527478379777272,0.4926882809206111,21.094637855359004,26.6114575124763,1.0,085326+331818,222.247.2170,,
2505,285.29456,352.18616,6.0199847,2.471784,-1.1433612,115.423004,4.8071733,0.8691884,0.923384,1.2615663,2.9854107,0.97720504,4.720349,125,133.34987400188595,33.314585328711956,2.218380442468004,0.9374368514177035,0.7261354523239175,3.5075676198331434,4.473292844578005,1.8367179040409187,0.41059639237953544,24.84426906732176,27.60286171103711,0,,222.247.2170,133.36240155065033,33.30494058374597
13575,1024.7177,1836.9281,8.075666,4.816014,1.1661462,1956.3118,28.620232,0.8605696,1.854324,1.7841241,5.7258987,1.7841241,11.821085,1055,228.71661036718095,55.62124886629124,4.254765246079197,1.3257358561674042,1.3257358561674042,8.78393842855587,6.000815738452272,3.578653773918644,0.5963612165238136,21.771404813764043,26.349430991309834,1.0,151452+553716,259.291.13575,,
14611,998.3288,1945.012,2.6195161,2.3977015,0.57535213,2725.065,118.17079,2.3187785,10.0928335,1.5957692,2.820948,0.7978846,5.322554,270,228.7263088601357,55.64355142790984,2.0961725207252826,1.1857742668279485,0.5928871334139743,3.9550503713207177,1.9464937554387607,1.7816691400202314,0.9153222994124756,21.411557835482427,24.917502741567933,0,,259.291.13575,228.71661036718095,55.62124886629124
7082,1960.5884,1239.0709,5.5904264,3.2189133,-1.3612196,515.03375,9.157589,1.5319768,1.7883116,2.6462836,4.184142,1.4927053,6.909883,288,167.64717057458785,54.49760950362019,3.109126252313947,1.9663839831028347,1.1091901840803122,5.134552946749382,4.154099330727531,2.3918901043397955,0.5757903010761397,23.220410777113017,27.079138110631888,1.0,dw1110p5429,195.289.7082,,
6885,1859.6879,1213.478,2.6336977,2.053375,-0.59322983,75.2769,3.6822426,1.2178574,1.1070132,2.3936536,1.9544101,0.7978846,3.0901935,68,167.6830609637377,54.49239642391584,1.4522709195093109,1.7786612516271647,0.5928871334139743,2.2962417947526443,1.9570317306938585,1.52580914279323,0.7796547796658667,25.308345685051062,27.84321443631626,0,,195.289.7082,167.64717057458785,54.49760950362019
7990,1226.8481,1469.6726,5.1233835,4.616897,-0.72291005,4961.815,71.87924,1.7021896,5.4346275,2.185097,5.322554,1.6925688,10.539931,913,138.8825806375386,52.04547124092344,3.9550503713207177,1.6236883085116254,1.2577035124351696,7.831946470668919,3.807051993102078,3.43069515014775,0.901142184651998,20.76089858080087,25.628516659003058,1.0,091531+520243,171.284.7990,,
8193,1259.556,1487.7872,2.7217143,1.5003324,0.7663818,1736.9991,129.8617,1.5155215,8.4320345,1.1283792,2.0342145,0.5641896,4.4424334,206,138.87160340648802,52.04921045430514,1.5115714774469151,0.838469008290113,0.4192345041450565,3.3010558217422608,2.022434559206709,1.114857682181243,0.5512453676713975,21.900501016440018,24.14588152261838,0,,171.284.7990,138.8825806375386,52.04547124092344
168,1628.3932,9.333296,14.210299,6.483253,0.09215431,6122.215,22.185509,0.9475762,2.528796,6.5065517,8.740388,3.1412747,17.084793,2421,334.0844782263166,19.24402681075724,6.4947532340465015,4.8348480291796845,2.3341988956157844,12.695261879651687,10.559300729786568,4.8175353758771,0.45623621290445765,20.53272855728364,25.738390897343788,1.0,221620+191436,630.219.168,,
64,1575.9952,2.1627123,6.0526414,2.2146802,0.05278366,312.53674,8.075648,1.6152937,2.1117349,2.3262134,3.3377905,1.1283792,5.86323,148,334.09593428022407,19.24255156474272,2.480224635845078,1.7285482066393743,0.838469008290113,4.356812535605796,4.497559182404001,1.6456708090451766,0.3659030914998533,23.762747305468707,26.638492269256332,0,,630.219.168,334.0844782263166,19.24402681075724
4343,1983.1312,502.74338,10.893774,6.771784,-0.60554284,1339.2911,5.489704,0.89822674,1.0862052,5.3820257,9.079772,3.2897623,15.170301,1233,334.00682372554826,19.345818317967062,6.746940589068228,3.9992422328157957,2.444536139261696,11.272653053984431,8.09487792961499,5.03193519947448,0.6216196517386903,22.18281254293784,27.807033493629167,1.0,221601+192045,630.219.4343,,
3686,1938.1108,440.5459,3.090981,1.7647538,0.0983796,816.95184,72.184166,0.88940305,3.817532,1.1283792,2.111004,0.5641896,4.478116,214,334.0166842924579,19.3329886791316,1.5686317422161464,0.838469008290113,0.4192345041450565,3.327570626548316,2.296826965361983,1.3113422939400234,0.5709364761543341,22.71950886184746,25.083458014021556,0,,630.219.4343,334.00682372554826,19.345818317967062
5810,2107.3633,694.8043,5.5206246,5.215835,0.24939205,1874.498,10.627014,2.979835,3.6327481,5.9708214,6.5552907,2.4592454,10.95458,516,333.9796009132402,19.385435249696908,4.871064702612739,4.436760884936008,1.8274007990221923,8.140061274467579,4.1022314426781366,3.8757502795645844,0.9447907398014349,21.817787546534227,27.18912079001933,1.0,221555+192307,630.219.5810,,
5473,2077.9507,660.9148,3.9717293,1.7016962,-0.6481799,4266.3867,298.54465,1.5599151,11.753132,1.2615663,2.3262134,0.5641896,5.170883,363,333.98604457709035,19.378446693150817,1.7285482066393743,0.9374368514177035,0.4192345041450565,3.8423476265728795,2.9512879423581935,1.2644858441426905,0.4284522109802398,20.924849457973092,23.187887589834908,0,,630.219.5810,333.9796009132402,19.385435249696908
280,719.27136,56.981487,6.9086757,6.0950336,0.7498048,5170.1143,63.16459,1.3091574,3.7655604,2.5231326,5.91727,1.7841241,13.303394,1373,184.62514873695199,70.75358106329668,4.39696824319771,1.874873702835407,1.3257358561674042,9.885403394596993,5.1336558337631555,4.529059715108996,0.8822289342659404,20.716249638730055,25.790844208148144,1.0,121829+704512,120.322.280,,
862,816.318,152.50963,4.3882747,3.707221,-0.15685457,5333.5215,280.99155,0.98129636,6.137539,1.3819766,2.4592454,0.5641896,7.5693974,869,184.56464916921325,70.7733979454263,1.8274007990221923,1.0269105893498764,0.4192345041450565,5.6246208112767055,3.2608119112915173,2.754738757487094,0.8448014888402497,20.6824648747046,23.803395285213554,0,,120.322.280,184.62514873695199,70.75358106329668
5946,891.96173,999.12317,3.896202,3.5963695,-0.81325316,376.54544,6.5865526,0.804478,1.1803932,3.1412747,3.9088202,1.3819766,6.9557962,319,184.51921540119812,70.94820815568745,2.9045418390186217,2.3341988956157844,1.0269105893498764,5.168669842267685,2.895165585326241,2.672367913295291,0.9230449293953444,23.560456518442535,27.783776486123216,1.0,121804+705653,120.322.5946,,
6478,1003.7801,1072.895,4.0146174,1.0176849,-1.5349089,93.21622,4.888507,1.6075397,1.7262262,1.8712052,2.185097,0.7978846,3.4778981,54,184.4486284040926,70.96350788209882,1.6236883085116254,1.3904435391500505,0.5928871334139743,2.5843349211338427,2.983156965355469,0.7562149752980405,0.2534948660363002,25.076271280177377,26.633582199796532,0,,120.322.5946,184.51921540119812,70.94820815568745
2162,2296.389,218.04692,11.3816,8.179512,0.66611445,7240.424,36.336754,0.805751,2.4694488,4.3336225,8.812923,2.7639532,18.386003,2932,215.11096562381454,39.78678576644184,6.548652091377728,3.220201293925588,2.053821178699753,13.662156925463568,8.457368644117821,6.077980979210783,0.7186609966964222,20.35059000181771,26.06753446394611,1.0,MATLAS-1842,330.260.2162,,
1961,2307.0955,228.6341,3.093957,1.7622154,-0.8166778,4649.673,201.5643,13.180352,27.842352,1.7841241,2.3936536,0.7978846,5.0777063,167,215.10808074663765,39.788964025954726,1.7786612516271647,1.3257358561674042,0.5928871334139743,3.7731104629981296,2.2990383529599385,1.3094560754324123,0.5695668685763895,20.83144397223169,23.46564667065878,0,,330.260.2162,215.11096562381454,39.78678576644184
2540,1913.0453,281.6304,5.935868,5.2654343,-1.0682428,2395.2915,21.940748,1.3092633,2.7126744,3.82652,5.7536273,1.9544101,11.576202,883,215.21390007345775,39.80011280106429,4.27536964196249,2.843386717516845,1.4522709195093109,8.60197228972851,4.410787929537355,3.9126062193788624,0.8870538057786999,21.55160406664867,26.57122200280525,1.0,MATLAS-1845,330.260.2540,,
1850,1831.2809,209.29897,3.129592,2.542921,-1.1521945,141.64888,11.346136,0.55671453,1.0339334,0.97720504,2.0342145,0.5641896,4.1073623,137,215.2359009794952,39.78521471387052,1.5115714774469151,0.7261354523239175,0.4192345041450565,3.0520732696678543,2.3255177874536073,1.8895779442142346,0.8125407401348164,24.621967137605466,27.288598124844423,0,,330.260.2540,215.21390007345775,39.80011280106429
5292,1888.2075,610.8293,3.1975455,2.4332566,1.1185832,79.84759,3.293159,0.48336908,0.58711463,2.3262134,2.3936536,0.7978846,3.867889,136,215.22040253026097,39.868071682387196,1.7786612516271647,1.7285482066393743,0.5928871334139743,2.8741269371202844,2.3760122522176177,1.808089202918108,0.7609763801640977,25.244345468553774,28.193114312751415,1.0,MATLAS-1846,330.260.5292,,
5944,1873.1259,697.29425,2.8472912,1.7120078,0.11045621,706.3657,57.256683,1.1313016,4.204558,1.2615663,2.0342145,0.5641896,4.3336225,168,215.22441460702237,39.88592461350023,1.5115714774469151,0.9374368514177035,0.4192345041450565,3.220201293925588,2.1157474621804138,1.2721481238318981,0.6012759776730952,22.877425993927275,25.217128750618212,0,,330.260.5292,215.22040253026097,39.868071682387196
7001,1858.0905,834.35944,5.6998067,3.696213,0.9783387,6649.8696,83.20786,2.0826464,7.3560505,3.5233629,4.6180906,1.5957692,10.171072,904,215.2283913279103,39.91422171071016,3.4315820830230592,2.618118622364872,1.1857742668279485,7.557857015697681,4.235376964760022,2.7465590012107843,0.6484804125024101,20.442967177176712,24.645055973658547,1.0,MATLAS-1848,330.260.7001,,
5944,1873.1259,697.29425,2.8472912,1.7120078,0.11045621,706.3657,57.256683,1.1313016,4.204558,1.2615663,2.0342145,0.5641896,4.3336225,168,215.22441460702237,39.88592461350023,1.5115714774469151,0.9374368514177035,0.4192345041450565,3.220201293925588,2.1157474621804138,1.2721481238318981,0.6012759776730952,22.877425993927275,25.217128750618212,0,,330.260.7001,215.2283913279103,39.91422171071016
7059,1736.1654,812.3449,3.6762304,3.4329684,-0.5853286,116.27697,2.6441782,0.5298222,0.49269903,2.705758,3.4318314,1.2615663,5.2925673,236,215.261211165848,39.9097192692587,2.550103963788831,2.010577850897145,0.9374368514177035,3.9327680405130483,2.7317104549020095,2.550948838687647,0.9338284129308109,24.83626573451033,28.789597557197215,1.0,MATLAS-1849,330.260.7059,,
7950,1721.2306,914.96,3.1971169,2.188126,-0.45599484,300.43207,35.712383,0.87250555,1.9382714,0.7978846,2.0342145,0.0,4.1073623,155,215.26519064683643,39.93090434811443,1.5115714774469151,0.5928871334139743,0.0,3.0520732696678543,2.3756937707913797,1.625939079020432,0.6844060034213951,23.805634274703657,26.285936924510402,0,,330.260.7059,215.261211165848,39.9097192692587
12949,1800.0011,1842.4187,30.965668,13.163325,0.16445014,11437.168,19.34275,0.6767661,1.3829707,7.377736,15.574085,4.753946,33.530144,8270,186.0504252983024,47.12228819917984,11.572694361058698,5.482202248451819,3.5325326699435347,24.915371169111133,23.0097762693613,9.78132179195651,0.4250941720359464,19.85420374878602,26.237463724814567,1.0,122411+470721,254.274.12949,,
13351,1876.1752,1828.1758,5.355547,4.647398,-1.2311908,287.16412,5.7179437,0.7016071,0.8446004,1.6925688,4.720349,1.4927053,7.998768,340,186.02732868838592,47.11931244766596,3.5075676198331434,1.2577035124351696,1.1091901840803122,5.9436748501768655,3.9795666048621685,3.453359643805429,0.8677727970644269,23.854674560965137,28.42059458320135,0,,254.274.12949,186.0504252983024,47.12228819917984
580,1640.3274,94.227196,5.1611032,3.6102707,-0.5401477,1548.3059,27.57296,1.2703804,2.7599037,2.3936536,4.4424334,1.3819766,9.009385,561,215.72179617878842,32.76153145955666,3.3010558217422608,1.7786612516271647,1.0269105893498764,6.694637854237139,3.8350805135250003,2.682697530659775,0.6995153090525297,22.02535807819379,26.22549016098875,1.0,MATLAS-1861,362.246.580,,
1685,1631.9169,237.53732,3.423951,2.1531274,0.029483952,76.715576,4.1931634,0.37425625,0.7103294,2.0342145,1.9544101,0.5641896,3.3851376,108,215.72382913782033,32.791113079481626,1.4522709195093109,1.5115714774469151,0.4192345041450565,2.5154070248703393,2.544248245096986,1.5999325366864874,0.6288429361284666,25.28779112454479,27.58925947861846,0,,362.246.580,215.72179617878842,32.76153145955666
6974,1155.0563,958.1843,4.234661,2.0638924,-0.81751806,201.00824,6.5005975,0.7017392,1.1893978,2.3936536,2.705758,0.97720504,5.0777063,169,215.84095344016077,32.93989338545499,2.010577850897145,1.7786612516271647,0.7261354523239175,3.7731104629981296,3.146665597092554,1.5336243470683446,0.4873807844358733,24.241965347578372,26.97311550550754,1.0,MATLAS-1863,362.246.6974,,
7176,1183.3892,989.24884,3.723808,2.3504734,0.8679932,154.78915,11.4405575,0.8943238,1.4883573,1.2615663,1.9544101,0.5641896,3.949327,104,215.8339862159252,32.94630648560794,1.4522709195093109,0.9374368514177035,0.4192345041450565,2.9346413804006377,2.7670641224357815,1.7465751767759368,0.6312015549673882,24.525648711527403,26.83118174883355,0,,362.246.6974,215.84095344016077,32.93989338545499
8933,74.85509,1225.1296,7.262303,5.0608163,0.93171114,1129.0735,14.806189,0.82842314,1.5094565,2.820948,5.201571,1.5957692,10.734439,748,216.10680409073552,32.9946625138745,3.8651510750292206,2.0961725207252826,1.1857742668279485,7.976480267343383,5.396427011692801,3.7605599466911825,0.6968610783659123,22.368194464041835,26.906767035451697,1.0,MATLAS-1869,362.246.8933,,
9260,206.0819,1280.7653,5.252846,1.7677846,0.75881106,68.61833,7.176511,0.7402884,0.9530324,0.5641896,2.111004,0.0,3.6563663,72,216.07454319409743,33.00621638402116,1.5686317422161464,0.4192345041450565,0.0,2.716949962837307,3.9032521835927914,1.3135944019816512,0.33653844030455105,25.408899639505005,27.198966010242685,0,,362.246.8933,216.10680409073552,32.9946625138745
9846,291.0358,1384.9841,7.6693597,3.4947126,-0.706305,352.65924,4.259961,1.0980096,1.2245113,3.5233629,4.6865106,1.6925688,7.776817,288,216.05369114766089,33.02776900468257,3.4824231917099344,2.618118622364872,1.2577035124351696,5.778748879493429,5.698900176358408,2.5968293353696725,0.4556720165309237,23.631611831877656,27.482525142541057,1.0,MATLAS-1867,362.246.9846,,
9505,284.77118,1310.999,3.267982,1.8699954,1.3300707,96.81166,6.8397284,1.2188033,1.536693,1.4927053,1.9544101,0.5641896,3.4318314,63,216.0551923173536,33.01249500708616,1.4522709195093109,1.1091901840803122,0.4192345041450565,2.550103963788831,2.4283517692012935,1.3895445684793493,0.5722171664348212,25.03518083274399,27.234195925923956,0,,362.246.9846,216.05369114766089,33.02776900468257
4032,815.2462,699.9072,9.410445,4.844625,-0.19831793,3281.9478,22.613258,1.7749529,3.1436281,4.370194,6.840435,2.2567585,13.243442,1044,216.1863421520948,34.88653597879908,5.082947958206762,3.2473766170232508,1.676938090887605,9.840854634760753,6.992655028308437,3.599913858113911,0.514813592768461,21.20967082690951,26.01424883759736,1.0,142444+345311,354.250.4032,,
3640,812.063,644.85675,2.1276598,1.4107888,-1.0018564,176.99611,9.379598,2.2588663,2.565161,2.111004,2.0342145,0.5641896,3.3851376,69,216.18712788198224,34.875172400224336,1.5115714774469151,1.5686317422161464,0.4192345041450565,2.5154070248703393,1.5810082306415612,1.0483201799916186,0.6630706657145095,24.38009069601779,26.826008357639,0,,354.250.4032,216.1863421520948,34.88653597879908
4181,959.0918,722.4999,10.207721,6.9787583,0.8402937,1324.2644,8.804917,1.2773812,1.591664,4.0291195,7.290936,2.4592454,12.603041,832,216.15015045282425,34.89122631632788,5.4177034435114395,2.9939330957601453,1.8274007990221923,9.364989436804253,7.58508992701404,5.1857323769326795,0.6836744754289426,22.195063239663114,27.446137480389083,1.0,142435+345327,354.250.4181,,
3787,961.6688,666.15405,3.7711008,2.6945748,-1.150981,341.84772,27.465233,1.3378129,2.3097818,1.1283792,2.111004,0.5641896,4.9827876,148,216.14949168972018,34.87959644606489,1.5686317422161464,0.838469008290113,0.4192345041450565,3.7025788648818345,2.8022061625542656,2.0022679080928905,0.7145326902956292,23.665418280851434,26.272953214495978,0,,354.250.4181,216.15015045282425,34.89122631632788
