host,ID,ra,dec,morph,re,zspec,tile,x,y,bands,n_bands,cutout
PGC35064,112149+400005,170.4575,40.0016,dE,4.87,,"(261, 260)",3488.07522720507,5031.87014609228,ugri,4,0
PGC35064,112156+395255,170.4861,39.8822,dE,7.78,,"(261, 260)",3060.12702480174,2718.5708573996,ugri,4,0
PGC34989,112212+530755,170.5528,53.132,dE,7.35,,"(205, 286)",2271.33515015701,7562.49854703623,ugriz,5,0
PGC34971,112303+503833,170.7652,50.6428,BC,10.14,,"(217, 281)",2681.08104541946,7770.27424861618,ugri,4,0
PGC35064,112309+391345,170.7885,39.2294,dE,8.16,,"(265, 258)",603.767204157773,9452.66360268366,ugri,4,0
PGC34989,112316+534713,170.8169,53.7872,BC,4.0,0.0095,"(201, 288)",6876.61736551304,878.303367599901,ugriz,5,0
PGC35064,112334+384334,170.8919,38.7261,dE,7.46,0.0072,"(267, 257)",336.682635209976,9389.45926225517,ugri,4,0
PGC35064,112402+381310,171.0111,38.2197,dE,11.48,0.0075,"(270, 256)",9664.36070832006,9265.29425615091,ugri,4,0
PGC35064,112406+385123,171.027,38.8564,dE,3.98,0.0066,"(266, 258)",6690.51196067131,2218.2117867172,ugri,4,0
PGC35064,112412+383052,171.052,38.5145,dE,3.02,,"(268, 257)",7582.8841482917,5283.38585677903,ugri,4,0
PGC35064,112414+392314,171.06,39.3873,dE,6.0,,"(264, 259)",5114.49731892942,2815.99282067019,ugri,4,0
PGC35064,112422+385832,171.0954,38.9758,dE,7.75,,"(266, 258)",5657.1884061269,4531.18640911651,ugri,4,0
PGC35064,112431+384650,171.131,38.7808,dE,2.77,,"(266, 258)",5121.19186594376,752.115745153168,ugri,4,0
PGC35064,112432+383053,171.1337,38.5148,dE,3.63,,"(268, 257)",6344.05200751696,5287.4560866135,ugri,4,0
PGC35064,112443+383522,171.182,38.5897,dE,11.61,0.0075,"(268, 257)",5611.04161229551,6738.42863558136,ugri,4,0
PGC35064,112536+385316,171.4041,38.8879,dE,5.88,0.0064,"(266, 258)",1001.51757336697,2833.42220949967,ugri,4,0
PGC35064,112541+385058,171.4227,38.8497,dE,3.68,,"(266, 258)",718.643252644961,2093.98348080883,ugri,4,0
PGC35064,112701+385549,171.7571,38.9304,dE,7.59,0.0066,"(267, 258)",5381.43084313253,3651.27638495412,ugri,4,0
PGC35064,112711+391938,171.798,39.3275,dE,4.13,,"(265, 259)",3765.2123566136,1657.68118342012,ugri,4,0
PGC35064,112720+393411,171.8351,39.5699,BC,8.47,,"(265, 259)",3215.29840151655,6355.77554431533,ugri,4,0
PGC35064,113035+392501,172.6473,39.4172,dE,9.77,0.0065,"(266, 259)",752.859554066068,3402.09697435018,ugri,4,0
PGC35064,113055+390032,172.7319,39.0091,dE,9.22,,"(268, 258)",390.348746600405,5184.099657256,ugri,4,0
PGC37229,115512+441308,178.8041,44.219,dE,5.8,,"(257, 268)",2665.62149605472,9246.40163049345,ugri,4,0
PGC37544,115626+315539,179.1119,31.9277,dE,2.66,,"(304, 244)",7026.58795394278,3600.05261562723,ugri,4,0
PGC38009,115634+301657,179.1438,30.2825,dE,5.64,,"(309, 241)",7806.09965409853,787.125733081442,ugri,4,0
PGC38009,115817+303047,179.5737,30.5132,dE,3.61,,"(309, 241)",622.162744970934,5260.88874520079,ugri,4,0
PGC37691,115906+435602,179.7781,43.9339,dE,3.85,,"(259, 268)",8462.17910508862,3724.25049282978,ugri,4,0
PGC37654,115933+285708,179.8904,28.9523,dE,3.93,,"(315, 238)",8185.65439462154,4078.15142310398,uri,3,0
PGC37544,115943+331522,179.9332,33.2563,dE,6.13,,"(300, 247)",4149.89219145429,277.531481300176,ugri,4,0
PGC37691,120002+424722,180.0102,42.7897,dE,4.12,0.0033,"(263, 266)",2061.30484262224,928.185485677326,ugri,4,0
PGC38009,120012+285225,180.0526,28.8737,BC,4.87,,"(315, 238)",5435.54507760757,2552.4800253674,uri,3,0
PGC38009,120106+301036,180.2779,30.1769,dE,6.69,0.0036,"(312, 240)",2577.27963923621,8429.68650074294,ugri,4,0
PGC38440,120214+425246,180.5586,42.8796,dE,5.83,,"(264, 266)",3986.42656166418,2667.19892449003,ugri,4,0
PGC38150,120310+325721,180.7948,32.9561,BC,9.01,,"(303, 246)",2532.26157479916,4151.04121066609,ugri,4,0
PGC38524,120423+650349,181.099,65.0637,dE,2.68,,"(153, 310)",4308.95866583274,6234.90299934137,griz,4,0
PGC38302,120435+493224,181.1466,49.5401,dE,4.63,,"(235, 279)",2186.42914463445,5781.2763132067,ugriz,5,0
PGC38302,120534+491701,181.3919,49.2837,dE,8.62,,"(236, 279)",8803.09131042589,815.878111815818,ugriz,5,0
PGC38302,120605+492536,181.5242,49.4269,dE,5.0,,"(236, 279)",7124.44106828263,3585.7704650483,ugriz,5,0
PGC38440,120624+425423,181.6032,42.9066,dE,3.65,,"(266, 266)",8567.80779485079,3195.33108458383,ugri,4,0
PGC38524,120625+651021,181.6069,65.1727,dE,4.53,,"(154, 310)",9805.8298103399,8369.23812750848,griz,4,0
PGC38742,120633+303714,181.6396,30.6208,dE,5.13,0.0016,"(313, 241)",4884.33415178538,7340.98585022022,ugri,4,0
PGC38524,120654+644005,181.728,64.6683,dE,3.05,,"(156, 309)",456.289721696992,8281.12886545922,griz,4,0
PGC38524,120726+652444,181.8588,65.4124,dE,14.87,0.0046,"(151, 311)",6640.76912701218,3305.05087989289,ugriz,5,0
PGC38524,120756+650650,181.9858,65.1139,dE,3.22,0.0052,"(154, 310)",6726.58801576117,7210.16075348076,griz,4,0
PGC38524,120839+650053,182.1635,65.0149,dE,6.33,,"(154, 310)",5278.48071629792,5288.8215084496,griz,4,0
PGC38555,120857+684805,182.2398,68.8016,dE,3.4,,"(131, 318)",8736.62627856367,1171.40991028304,ugriz,5,0
PGC38555,120904+684705,182.269,68.7848,dE,3.89,,"(131, 318)",8534.68781922043,844.121537584711,ugriz,5,0
PGC38654,120915+423459,182.3155,42.5833,dE,4.06,,"(269, 265)",6604.64166343082,6615.33441069935,ugri,4,0
PGC38555,120928+685129,182.3706,68.8583,dE,3.46,,"(131, 318)",7812.86578839659,2263.20906657454,ugriz,5,0
PGC38795,120934+502559,182.3932,50.4331,dE,8.12,,"(232, 281)",4682.85949036323,3703.60155182691,griz,4,0
PGC38524,120935+653542,182.399,65.5951,dE,5.35,0.0043,"(151, 311)",2303.9245645819,6850.15540996628,ugriz,5,0
PGC38739,120944+390732,182.434,39.1258,dE,10.32,0.0034,"(284, 258)",9297.46786369513,7444.64242311375,ugri,4,0
PGC38555,121009+684258,182.5406,68.7162,dE,3.48,,"(134, 317)",6893.34389077776,9193.89570198225,ugriz,5,0
PGC38524,121012+644538,182.5528,64.7606,BC,12.04,0.0051,"(154, 310)",2064.24288487166,368.882240396654,griz,4,0
PGC38654,121013+424258,182.5542,42.7162,dE,8.25,,"(269, 265)",3202.55028794295,9191.09513458757,ugri,4,0
PGC38739,121021+391252,182.5878,39.2145,dE,9.87,0.0031,"(284, 258)",6982.8082806972,9158.25180651491,ugri,4,0
PGC38361,121026+464448,182.6115,46.7469,dE,6.08,,"(249, 274)",4206.69228785187,95.4536128311129,ugri,4,0
PGC38742,121035+301813,182.6481,30.3039,dE,3.83,,"(315, 241)",7428.6348563894,1201.32270809444,ugri,4,0
PGC38654,121044+423837,182.6871,42.6438,dE,6.16,,"(269, 265)",1305.99029047676,7792.36000526066,ugri,4,0
PGC38742,121049+302028,182.7064,30.3412,dE,3.3,,"(315, 241)",6452.65052704918,1923.16888341291,ugri,4,0
PGC39241,121104+463639,182.7679,46.611,dE,4.11,,"(252, 273)",8691.50604399262,7157.55937598846,ugri,4,0
PGC38578,121110+761039,182.7954,76.1777,dE,13.51,,"(88, 332)",747.523272404881,8476.75275728328,gri,3,0
PGC38795,121122+501610,182.8448,50.2696,BC,12.21,0.003,"(233, 281)",8824.69695803519,542.988649967863,griz,4,0
PGC38742,121128+304640,182.8698,30.778,dE,6.37,0.0022,"(314, 242)",9855.79592553092,704.172509190101,ugri,4,0
PGC38347,121145+764512,182.9411,76.7534,dE,2.91,,"(82, 334)",1983.8827469227,238.520444402771,gri,3,0
PGC38347,121145+764512,182.9412,76.7534,dE,2.94,,"(82, 334)",1983.43871452239,238.525568900687,gri,3,0
PGC38524,121223+650717,183.0988,65.1215,dE,5.71,0.0049,"(155, 310)",7297.60016902627,7359.67391479294,griz,4,0
PGC38524,121224+651027,183.1016,65.1742,dE,14.47,0.0048,"(155, 310)",7270.26533862442,8380.84300958508,griz,4,0
PGC38742,121247+290952,183.1993,29.1645,dE,3.17,,"(320, 238)",555.365615968083,8192.81278325719,uri,3,0
PGC39068,121304+530620,183.2703,53.1057,dE,3.07,0.0043,"(221, 286)",8966.44659233886,7057.7966695525,ugriz,5,0
PGC39241,121405+472608,183.5209,47.4356,dE,5.25,,"(248, 275)",5292.53633260439,3752.03617262369,ugri,4,0
PGC38742,121426+294552,183.6113,29.7645,dE,10.2,,"(318, 240)",4765.92502388477,436.242457144022,ugri,4,0
PGC38795,121450+504225,183.7119,50.7069,dE,3.71,,"(234, 281)",7794.97173884281,9013.82399506835,griz,4,0
PGC38742,121501+312314,183.757,31.3872,dE,3.67,,"(313, 243)",1534.75793851835,2817.34906362372,ugri,4,0
PGC39568,121534+660758,183.8926,66.1328,dE,8.56,0.0096,"(150, 312)",8935.42457776739,7589.29392729162,ugriz,5,0
PGC39791,121538+750643,183.9088,75.1121,dE,5.49,,"(95, 330)",3093.57883596576,7178.54085927986,gri,3,0
PGC38654,121552+425254,183.9675,42.8819,dE,5.69,,"(269, 266)",4120.21047434821,2711.66483954408,ugri,4,0
PGC39241,121602+464357,184.0097,46.7326,BC,9.83,0.0037,"(253, 273)",1837.00587123633,9512.35797172276,ugri,4,0
PGC39724,121651+290317,184.2142,29.0547,BC,8.6,0.0037,"(322, 238)",2726.69868660491,6061.32252122767,uri,3,0
PGC39492,121702+285511,184.2586,28.9198,dE,5.1,,"(322, 238)",1970.59715322594,3448.08931373324,uri,3,0
PGC39492,121703+284537,184.2642,28.7603,dE,2.86,,"(322, 238)",1870.78971176657,357.255445351659,uri,3,0
PGC39492,121703+285451,184.2642,28.9144,dE,9.05,0.0027,"(322, 238)",1875.44413899915,3343.58783310682,uri,3,0
PGC39791,121704+750321,184.2678,75.0559,UDG,17.74,,"(95, 330)",1292.55993196756,6106.47577140955,gri,3,0
PGC39158,121732+323159,184.3842,32.5331,dE,8.35,,"(311, 245)",4843.92070614541,5641.45076760319,ugri,4,0
PGC39492,121746+284901,184.4446,28.8171,dE,6.0,,"(323, 238)",8516.09904851781,1458.63826712183,uri,3,0
PGC39724,121746+291436,184.4456,29.2435,dE,8.59,,"(321, 239)",4353.46266014322,29.3679919910455,uri,3,0
PGC39414,121753+704217,184.4741,70.7048,dE,4.16,,"(123, 321)",3489.89057184813,8971.76187030638,ugriz,5,0
PGC39414,121753+704216,184.4742,70.7047,dE,4.09,,"(123, 321)",3489.2426999761,8969.82645012874,ugriz,5,0
PGC39414,121804+705653,184.5191,70.9482,dE,2.39,,"(120, 322)",3571.07629565265,3998.83191108648,griz,4,0
PGC39414,121829+704512,184.6245,70.7536,dE,3.83,,"(120, 322)",2883.73148786555,230.770278967872,griz,4,0
PGC39724,121831+300340,184.6314,30.0612,dE,10.99,0.0025,"(320, 240)",7024.18905869538,6187.06092530327,ugri,4,0
PGC39241,121840+455435,184.6671,45.9099,BC,4.78,0.0035,"(257, 272)",9259.71130875862,3262.38870447801,ugri,4,0
PGC39568,121840+655201,184.6699,65.867,dE,3.0,0.0093,"(150, 312)",2817.94805865639,2427.37903639077,ugriz,5,0
PGC39568,121853+654443,184.7235,65.7454,UDG,15.48,,"(153, 311)",3011.45662157726,9759.57891103724,ugriz,5,0
PGC39600,121909+470523,184.7877,47.0899,dE,18.62,0.0011,"(252, 274)",4518.1139774096,6742.28275736565,ugri,4,0
PGC39568,121913+663446,184.8083,66.5794,dE,4.98,,"(147, 313)",1288.46319849311,6553.01178006816,ugriz,5,0
PGC39791,121922+753812,184.8418,75.6368,dE,4.24,,"(93, 331)",9210.61796857964,7682.22675371534,gri,3,0
PGC39791,121922+762850,184.8421,76.4807,dE,6.32,,"(86, 333)",2078.81819032888,4641.96862450083,gri,3,0
PGC39600,121933+472705,184.8885,47.4514,dE,8.84,,"(250, 275)",6767.83233953772,4059.71536707308,ugri,4,0
PGC39724,121935+290500,184.8978,29.0835,dE,7.91,0.0031,"(323, 238)",831.843609950312,6622.49619566118,uri,3,0
PGC39791,121937+754352,184.9077,75.7313,dE,6.27,,"(93, 331)",8868.77934919898,9508.8826664965,gri,3,0
PGC39724,121938+295259,184.9115,29.8831,BC,12.68,0.0008,"(320, 240)",2321.4531875244,2736.45254445077,ugri,4,0
PGC39724,121943+293931,184.9315,29.6588,dE,8.22,0.0019,"(322, 239)",5847.76990897576,8077.57161347124,uri,3,0
PGC39791,121952+753541,184.9698,75.595,dE,3.5,,"(93, 331)",8605.56961396112,6863.79627968088,gri,3,0
PGC39724,121955+292517,184.9801,29.4216,dE,7.26,,"(322, 239)",5029.40764260219,3480.68851687639,uri,3,0
PGC39724,121959+292929,184.9972,29.4915,dE,6.68,,"(322, 239)",4740.94443434029,4835.29589935183,uri,3,0
PGC39791,121959+754236,184.9977,75.7101,dE,2.88,,"(93, 331)",8443.936074354,9092.50848291137,gri,3,0
PGC39791,122004+752951,185.018,75.4976,dE,7.36,0.0053,"(93, 331)",8395.52871731115,4973.56350666306,gri,3,0
PGC39568,122005+655049,185.0224,65.8471,dE,4.45,,"(151, 312)",9768.65937699298,2059.78555325834,ugriz,5,0
PGC39568,122005+655049,185.0225,65.8472,dE,4.33,,"(151, 312)",9767.84788166625,2061.7157984892,ugriz,5,0
PGC39724,122015+302136,185.0648,30.3602,dE,8.24,0.0024,"(319, 241)",5830.06359469769,2290.99724222611,ugri,4,0
PGC39724,122017+290608,185.0729,29.1024,BC,12.06,0.0022,"(324, 238)",7547.64056145622,6986.03494243057,uri,3,0
PGC39791,122018+753100,185.0755,75.5168,dE,8.11,,"(93, 331)",8112.46546948226,5342.45565625782,gri,3,0
PGC39724,122026+295043,185.1124,29.8453,dE,5.35,,"(321, 240)",8648.14052259342,2005.50566612327,ugri,4,0
PGC39791,122037+750705,185.1579,75.1182,dE,10.39,,"(96, 330)",6492.39962804077,7294.37103722331,gri,3,0
PGC39600,122040+470002,185.1677,47.0006,dE,9.3,,"(253, 274)",9184.50492444161,5020.08325162092,ugri,4,0
PGC40228,122054+464948,185.2289,46.8302,dE,9.92,,"(253, 274)",8386.43111886871,1714.94743561834,ugri,4,0
PGC39724,122055+292718,185.2306,29.4551,dE,3.58,,"(322, 239)",802.426698578301,4134.36519652021,uri,3,0
PGC39791,122057+754445,185.239,75.7461,UDG,9.44,,"(93, 331)",7284.13310469865,9778.44064178963,gri,3,0
PGC39568,122057+655649,185.2403,65.947,dE,11.58,0.0091,"(151, 312)",8029.04256142226,3982.1715699632,ugriz,5,0
PGC39724,122116+290220,185.3193,29.039,BC,4.91,0.0021,"(324, 238)",3374.48703006969,5756.44031312465,uri,3,0
PGC39791,122118+754205,185.327,75.7016,dE,3.69,,"(93, 331)",6869.9426858441,8912.99343646945,gri,3,0
PGC39724,122120+294255,185.3342,29.7154,dE,13.02,,"(323, 239)",8738.44998689061,9177.84049600034,ugri,4,0
PGC39724,122145+290500,185.4413,29.0836,dE,8.42,,"(324, 238)",1309.04529788707,6623.49474685733,uri,3,0
PGC39791,122155+750402,185.4833,75.0674,dE,6.55,,"(96, 330)",4872.45606288384,6306.17022454266,gri,3,0
PGC39791,122159+755551,185.4978,75.931,dE,5.26,,"(90, 332)",7414.97266402052,3673.33070189025,gri,3,0
PGC39568,122212+654257,185.5533,65.7159,BC,4.2,0.009,"(154, 311)",6005.14557720112,9184.94644185477,ugriz,5,0
PGC39791,122213+755649,185.5581,75.9471,dE,3.66,,"(90, 332)",7128.527261911,3983.0034167859,gri,3,0
PGC39791,122213+755649,185.5582,75.9471,dE,3.68,,"(90, 332)",7128.05671835283,3982.99981337743,gri,3,0
PGC40692,122216+305323,185.5698,30.8898,dE,10.34,0.0018,"(318, 242)",3751.23965199183,2864.85566818975,ugri,4,0
PGC39791,122245+760106,185.6902,76.0185,dE,3.32,,"(90, 332)",6499.4309934211,5362.57714155841,gri,3,0
PGC40228,122254+475542,185.7286,47.9285,dE,3.6,,"(249, 276)",9333.50825691224,3623.77185878427,gri,3,0
PGC39791,122259+752751,185.7464,75.4642,dE,3.96,,"(93, 331)",4860.43769257118,4306.26683709614,gri,3,0
PGC39791,122300+771439,185.7518,77.2444,BC,6.99,,"(84, 334)",9088.13129440847,9769.49475038405,gri,3,0
PGC39724,122309+292059,185.7905,29.3497,dE,11.34,0.0018,"(323, 239)",1044.3048435946,2091.29731758413,ugri,4,0
PGC39791,122313+760605,185.8049,76.1014,dE,4.96,,"(90, 332)",5956.8039296718,6966.6949834532,gri,3,0
PGC39724,122317+290718,185.8245,29.1219,dE,8.32,,"(325, 238)",4501.19749220878,7362.36165694354,uri,3,0
PGC40692,122322+310140,185.8436,31.0279,dE,13.46,,"(319, 242)",8892.94150500711,5544.77823608069,ugri,4,0
PGC40692,122331+310348,185.8792,31.0634,dE,6.35,,"(319, 242)",8300.5277594552,6231.58171296549,ugri,4,0
PGC40692,122338+303207,185.9118,30.5353,dE,6.67,,"(320, 241)",1376.89297720608,5687.56439758852,ugri,4,0
PGC40228,122346+473932,185.9422,47.6589,dE,10.31,,"(251, 275)",2667.46696011024,8082.01390527318,ugri,4,0
PGC39724,122357+293547,185.989,29.5966,dE,11.85,0.0025,"(324, 239)",7389.36623277957,6873.46992945554,uri,3,0
PGC41333,122411+413451,186.0469,41.5811,BC,3.12,0.0026,"(279, 263)",8079.52866263291,6575.42407106885,ugri,4,0
PGC40228,122411+470721,186.048,47.1228,dE,11.15,,"(254, 274)",7234.46335098197,7382.1618281914,ugri,4,0
PGC40692,122519+304144,186.3313,30.6956,dE,3.15,,"(321, 241)",4062.36629101219,8790.7750522707,ugri,4,0
PGC40692,122526+311646,186.3602,31.2796,dE,7.26,,"(318, 243)",6977.5945874169,729.925256804471,ugri,4,0
PGC39791,122627+750528,186.6126,75.0911,dE,3.1,,"(97, 330)",8873.98688495884,6790.80952876808,gri,3,0
PGC39791,122645+751059,186.6892,75.1831,dE,6.26,,"(97, 330)",8471.04197827737,8568.81104238101,gri,3,0
PGC39791,122658+750055,186.7424,75.0153,dE,4.06,,"(97, 330)",8242.8868024407,5314.19125658952,gri,3,0
PGC40692,122728+304242,186.8697,30.7119,dE,2.66,,"(322, 241)",4760.55842189531,9106.43646816436,ugri,4,0
PGC39791,122823+745840,187.0988,74.9779,dE,4.19,,"(97, 330)",6460.69586675034,4575.30515910842,gri,3,0
PGC39791,122823+745840,187.0988,74.9779,dE,4.2,,"(97, 330)",6460.69586675034,4575.30515910842,gri,3,0
PGC40973,122845+435751,187.1889,43.9644,dE,33.91,,"(269, 268)",2044.3669194467,4313.90295737228,ugri,4,0
PGC42139,122850+744533,187.209,74.7593,dE,5.77,,"(97, 330)",5920.07867785015,336.855163269578,gri,3,0
PGC42139,122850+744533,187.2101,74.7592,dE,5.86,,"(97, 330)",5914.4808538603,334.900249653771,gri,3,0
PGC40988,122935+284819,187.398,28.8054,dE,5.9,,"(328, 238)",6903.02847360282,1229.73591539755,uri,3,0
PGC40692,122941+305639,187.4209,30.9443,dE,7.17,,"(321, 242)",2070.76348537109,3922.90793393165,ugri,4,0
PGC39791,123001+755150,187.5045,75.8641,dE,4.09,,"(91, 332)",7710.57673949027,2379.53130598875,gri,3,0
PGC40836,123004+642507,187.5191,64.4187,dE,3.42,0.0086,"(161, 309)",548.005483828745,3443.13373653169,griz,4,0
PGC42139,123022+735419,187.5942,73.9055,dE,7.25,,"(103, 328)",946.680090109863,3194.32885302123,gri,3,0
PGC42139,123130+750041,187.8759,75.0115,dE,3.74,,"(97, 330)",2562.79396632788,5232.84898138896,gri,3,0
PGC42139,123155+743623,187.9819,74.6066,dE,7.97,,"(100, 329)",457.817993457582,7099.54629208189,gri,3,0
PGC42139,123155+743624,187.9823,74.6067,dE,10.3,,"(100, 329)",455.789354735426,7101.51457756276,gri,3,0
PGC42139,123159+745244,187.9985,74.8791,dE,5.77,,"(97, 330)",1922.02157394137,2672.86878127667,gri,3,0
PGC40692,123208+313050,188.0358,31.5139,dE,7.09,,"(321, 243)",8354.4845403216,5272.47447433212,ugri,4,0
PGC41621,123221+635857,188.0916,63.9826,dE,3.88,,"(165, 308)",5893.33691376974,4663.54228109499,griz,4,0
PGC40988,123226+285025,188.1107,28.8404,dE,4.85,,"(329, 238)",4508.46326409482,1907.16930627976,uri,3,0
PGC40692,123316+302518,188.3203,30.4218,dE,7.27,0.003,"(325, 241)",9610.84222752969,3490.18580341518,ugri,4,0
PGC42139,123423+764330,188.5968,76.7252,UDG,11.81,,"(88, 333)",4484.40812040655,9364.67250448433,gri,3,0
PGC42139,123647+741555,189.1992,74.2656,dE,8.3,,"(101, 329)",3794.80413063527,459.867192051039,gri,3,0
PGC42139,123658+745329,189.2419,74.8914,dE,6.55,,"(98, 330)",5401.877245452,2895.71140379181,gri,3,0
PGC42139,123658+745328,189.242,74.8914,dE,6.48,,"(98, 330)",5401.37213336462,2895.71072705319,gri,3,0
PGC42637,123702+330501,189.2597,33.0838,dE,6.48,,"(317, 246)",614.039644536939,6629.60186573583,ugri,4,0
PGC42139,123810+740157,189.5427,74.0327,dE,9.26,,"(104, 328)",260.8099021453,5669.04199695531,gri,3,0
PGC42595,124044+743718,190.1868,74.6217,dE,7.91,,"(102, 329)",8361.21770123502,7376.92160202099,gri,3,0
PGC42637,124058+324724,190.2456,32.7901,dE,24.89,,"(319, 246)",3962.98472493131,932.649292963235,ugri,4,0
PGC42637,124206+323707,190.5277,32.6187,dE,12.73,,"(321, 245)",1333.83142622949,7304.15985706526,ugri,4,0
PGC42637,124206+323713,190.5285,32.6203,dE,12.39,,"(321, 245)",1320.83886948563,7335.19407758954,ugri,4,0
PGC42595,124257+740945,190.7397,74.1627,dE,6.94,,"(105, 328)",3561.23316941089,8156.25195675806,gri,3,0
PGC42595,124257+740945,190.7405,74.1627,dE,6.45,,"(105, 328)",3557.00227170257,8156.27131167676,gri,3,0
PGC42637,124324+322855,190.8537,32.482,dE,12.23,0.0022,"(322, 245)",5690.45603120798,4651.31531240758,ugri,4,0
PGC42595,124609+743455,191.5393,74.5822,BC,3.83,,"(102, 329)",1401.66985792114,6614.09505803711,gri,3,0
PGC43939,125417+290116,193.5741,29.0213,dE,4.88,,"(339, 238)",8802.88038559415,5416.38499545762,uri,3,0
PGC44025,125426+582348,193.6119,58.3968,dE,5.2,,"(202, 297)",1852.55196554336,3007.33918046243,ugriz,5,0
PGC43939,125454+290126,193.7258,29.0239,dE,4.1,,"(339, 238)",6232.16985215945,5463.53660671703,uri,3,0
PGC43939,125619+290733,194.0812,29.1259,dE,3.07,,"(339, 238)",214.511170922976,7445.56148257572,uri,3,0
PGC45749,131115+365911,197.8158,36.9866,dE,6.07,,"(316, 254)",5334.8823860722,4740.35991845494,ugri,4,0
PGC45749,131126+371842,197.8619,37.3118,dE,7.01,,"(314, 255)",5497.36585739689,1352.95081099138,ugri,4,0
PGC47404,132737+465454,201.9065,46.9151,BC,2.9,,"(275, 274)",1119.9461855622,3361.97325105119,gri,3,0
PGC47441,132836+464603,202.1505,46.7677,BC,4.94,0.0083,"(276, 274)",7602.04996067089,501.485184559013,gri,3,0
PGC47441,132923+464046,202.3495,46.6795,dE,5.22,,"(279, 273)",9090.84098185065,8486.52666806815,gri,3,0
PGC47441,132941+463837,202.422,46.6439,dE,6.28,,"(279, 273)",8128.96254190165,7793.30804764309,gri,3,0
PGC47441,132951+463455,202.4633,46.5822,dE,7.16,0.0096,"(279, 273)",7582.42854911319,6596.1256503238,gri,3,0
PGC47404,133245+470302,203.1912,47.0507,dE,2.85,,"(277, 274)",3527.33405692044,5983.56287214312,gri,3,0
PGC49044,134002+584012,205.0099,58.6702,dE,6.1,,"(214, 297)",2736.35383985626,8302.09999079438,ugri,4,0
PGC48860,134140+613852,205.4187,61.648,dE,4.03,0.0063,"(196, 303)",4665.71736614846,7868.18625976757,ugriz,5,0
PGC48860,134309+614331,205.7896,61.7255,dE,3.39,,"(196, 303)",1261.7710740591,9381.67855508756,ugriz,5,0
PGC48860,134323+620035,205.848,62.0098,BC,7.12,0.0075,"(193, 304)",2292.04024746804,5196.12693741793,ugriz,5,0
PGC48860,134331+611414,205.8817,61.2373,dE,4.76,,"(200, 302)",8588.53381697687,9609.21901907004,ugriz,5,0
PGC49044,134332+592606,205.8861,59.4351,dE,3.16,,"(209, 299)",5095.25309976936,3742.31163595223,ugri,4,0
PGC48860,134510+611534,206.2954,61.2595,dE,3.56,0.0066,"(197, 303)",6256.53389811292,340.628335961324,ugriz,5,0
PGC48767,134529+413831,206.3736,41.642,dE,5.3,0.0092,"(309, 263)",3749.15541555202,7752.44495015977,gri,3,0
PGC48767,134548+414443,206.4524,41.7454,TS,5.91,0.009,"(307, 264)",6478.05700282444,66.9612836963506,ugri,4,0
PGC48860,134554+610550,206.475,61.0973,dE,10.12,,"(200, 302)",3047.440676308,6888.6846581663,ugriz,5,0
PGC48860,134603+605958,206.513,60.9996,dE,3.73,,"(200, 302)",2684.39789489259,4996.60440214881,ugriz,5,0
PGC49044,134624+595042,206.6032,59.8451,dE,8.14,,"(207, 300)",8862.78252626339,2009.75694393259,ugriz,5,0
PGC49044,134641+594922,206.6723,59.823,dE,6.73,0.0067,"(207, 300)",8192.22877562812,1577.80428127777,ugriz,5,0
PGC48860,134646+605912,206.6924,60.9867,dE,6.17,0.0055,"(200, 302)",997.27790011844,4755.26869652764,ugriz,5,0
PGC49044,134806+600359,207.0252,60.0665,dE,12.71,,"(207, 300)",4756.31592299893,6288.74810556789,ugriz,5,0
PGC49044,134807+601026,207.0307,60.1741,dE,3.1,,"(207, 300)",4704.09849708392,8373.95673917661,ugriz,5,0
PGC49044,134811+600504,207.0495,60.0847,dE,4.24,0.0065,"(207, 300)",4521.59874558286,6641.57854236256,ugriz,5,0
PGC48860,134822+605826,207.0954,60.9741,dE,6.55,,"(201, 302)",6903.74596530205,4501.0259797354,ugriz,5,0
PGC48860,134833+610133,207.1404,61.0259,dE,4.67,0.0072,"(201, 302)",6478.20900768089,5503.69224600013,ugriz,5,0
PGC48860,134843+610029,207.1822,61.0082,dE,6.43,,"(201, 302)",6086.41971596288,5159.86669859089,ugriz,5,0
PGC49044,134847+600634,207.1971,60.1097,dE,3.28,,"(207, 300)",3096.5374078155,7128.71341823169,ugriz,5,0
PGC49044,134847+600634,207.1972,60.1097,dE,2.92,,"(207, 300)",3095.57167433254,7128.7162992296,ugriz,5,0
PGC48860,134856+610756,207.2358,61.1325,dE,5.77,0.0069,"(201, 302)",5580.68990892468,7567.99270737446,ugriz,5,0
PGC49044,134915+600333,207.3132,60.0592,dE,3.47,,"(207, 300)",1970.68910512703,6154.40975855704,ugriz,5,0
PGC48860,134931+610057,207.3828,61.016,dE,6.82,0.0072,"(201, 302)",4202.44392272649,5310.58052611832,ugriz,5,0
PGC49044,134951+594340,207.4627,59.728,dE,8.18,,"(211, 299)",8940.469203743,9430.40623948199,ugri,4,0
PGC49044,135051+600911,207.7166,60.1531,dE,4.5,,"(208, 300)",7733.28723730054,7972.78958836952,ugri,4,0
PGC49044,135053+600830,207.7237,60.1417,BC,4.36,0.0084,"(208, 300)",7665.73315413131,7751.5791292787,ugri,4,0
PGC49489,135224+594826,208.1014,59.8074,dE,5.7,,"(208, 300)",4011.76616114195,1268.35337580862,ugri,4,0
